Baudrate,9600
Anzahl_der_geraete,1
Anzahl_der_Boards,8
Widerstaende_pro_Board,2
Gefundene_Geraete
/dev/ttyUSB0,Keithley: MODEL 2700,7700,7700
Zeit,Board Nr,Widerstand Nr,Port,Kannal,Temperatur True/False,Sensor,Gemessener Widerstand,Temperaturwert
51890.31,5,1,/dev/ttyUSB0,109,True,PT100,145.27,117.88
51891.82,5,2,/dev/ttyUSB0,110,False,False,1.62,False
51893.32,6,1,/dev/ttyUSB0,201,True,PT100,145.35,118.1
51894.83,6,2,/dev/ttyUSB0,202,False,False,2.34,False
51896.33,7,1,/dev/ttyUSB0,203,True,PT100,145.27,117.88
51897.84,7,2,/dev/ttyUSB0,204,False,False,1.78,False
51899.35,8,1,/dev/ttyUSB0,205,True,PT100,145.36,118.12
51900.85,8,2,/dev/ttyUSB0,206,False,False,2.67,False
52022.38,1,1,/dev/ttyUSB0,101,True,PT100,146.48,121.09
52023.88,1,2,/dev/ttyUSB0,102,False,False,1.83,False
52025.39,2,1,/dev/ttyUSB0,103,True,PT100,146.27,120.54
52026.89,2,2,/dev/ttyUSB0,104,False,False,2.99,False
52028.39,3,1,/dev/ttyUSB0,105,False,False,1.88,False
52029.91,3,2,/dev/ttyUSB0,106,True,PT100,146.07,120.01
52031.41,4,1,/dev/ttyUSB0,107,True,PT100,146.22,120.4
52032.96,4,2,/dev/ttyUSB0,108,False,False,3.24,False
52034.47,5,1,/dev/ttyUSB0,109,True,PT100,146.11,120.11
52035.97,5,2,/dev/ttyUSB0,110,False,False,1.62,False
52037.47,6,1,/dev/ttyUSB0,201,True,PT100,146.18,120.3
52038.98,6,2,/dev/ttyUSB0,202,False,False,2.35,False
52040.48,7,1,/dev/ttyUSB0,203,True,PT100,146.33,120.7
52041.99,7,2,/dev/ttyUSB0,204,False,False,1.79,False
52043.49,8,1,/dev/ttyUSB0,205,True,PT100,146.53,121.23
52044.99,8,2,/dev/ttyUSB0,206,False,False,2.68,False
52166.53,1,1,/dev/ttyUSB0,101,True,PT100,146.89,122.18
52168.03,1,2,/dev/ttyUSB0,102,False,False,1.84,False
52169.53,2,1,/dev/ttyUSB0,103,True,PT100,146.71,121.7
52171.03,2,2,/dev/ttyUSB0,104,False,False,2.99,False
52172.54,3,1,/dev/ttyUSB0,105,False,False,1.88,False
52174.04,3,2,/dev/ttyUSB0,106,True,PT100,146.41,120.91
52175.55,4,1,/dev/ttyUSB0,107,True,PT100,146.68,121.62
52177.05,4,2,/dev/ttyUSB0,108,False,False,3.24,False
52178.56,5,1,/dev/ttyUSB0,109,True,PT100,146.48,121.09
52180.06,5,2,/dev/ttyUSB0,110,False,False,1.62,False
52181.56,6,1,/dev/ttyUSB0,201,True,PT100,146.57,121.33
52183.07,6,2,/dev/ttyUSB0,202,False,False,2.35,False
52184.57,7,1,/dev/ttyUSB0,203,True,PT100,146.63,121.49
52186.07,7,2,/dev/ttyUSB0,204,False,False,1.79,False
52187.58,8,1,/dev/ttyUSB0,205,True,PT100,146.77,121.86
52189.08,8,2,/dev/ttyUSB0,206,False,False,2.68,False
52310.61,1,1,/dev/ttyUSB0,101,True,PT100,146.24,120.46
52312.11,1,2,/dev/ttyUSB0,102,False,False,1.83,False
52313.62,2,1,/dev/ttyUSB0,103,True,PT100,146.24,120.46
52315.12,2,2,/dev/ttyUSB0,104,False,False,2.98,False
52316.63,3,1,/dev/ttyUSB0,105,False,False,1.88,False
52318.13,3,2,/dev/ttyUSB0,106,True,PT100,145.99,119.79
52319.63,4,1,/dev/ttyUSB0,107,True,PT100,146.43,120.96
52321.14,4,2,/dev/ttyUSB0,108,False,False,3.24,False
52322.64,5,1,/dev/ttyUSB0,109,True,PT100,146.11,120.11
52324.15,5,2,/dev/ttyUSB0,110,False,False,1.62,False
52325.65,6,1,/dev/ttyUSB0,201,True,PT100,146.2,120.35
52327.16,6,2,/dev/ttyUSB0,202,False,False,2.35,False
52328.67,7,1,/dev/ttyUSB0,203,True,PT100,146.13,120.16
52330.18,7,2,/dev/ttyUSB0,204,False,False,1.79,False
52331.68,8,1,/dev/ttyUSB0,205,True,PT100,146.21,120.38
52333.24,8,2,/dev/ttyUSB0,206,False,False,2.67,False
52454.77,1,1,/dev/ttyUSB0,101,True,PT100,145.34,118.07
52456.27,1,2,/dev/ttyUSB0,102,False,False,1.83,False
52457.78,2,1,/dev/ttyUSB0,103,True,PT100,145.45,118.36
52459.28,2,2,/dev/ttyUSB0,104,False,False,2.98,False
52460.79,3,1,/dev/ttyUSB0,105,False,False,1.87,False
52462.29,3,2,/dev/ttyUSB0,106,True,PT100,145.22,117.75
52463.79,4,1,/dev/ttyUSB0,107,True,PT100,145.72,119.08
52465.3,4,2,/dev/ttyUSB0,108,False,False,3.23,False
52466.8,5,1,/dev/ttyUSB0,109,True,PT100,145.39,118.2
52468.31,5,2,/dev/ttyUSB0,110,False,False,1.62,False
52469.81,6,1,/dev/ttyUSB0,201,True,PT100,145.46,118.39
52471.31,6,2,/dev/ttyUSB0,202,False,False,2.34,False
52472.82,7,1,/dev/ttyUSB0,203,True,PT100,145.33,118.04
52474.32,7,2,/dev/ttyUSB0,204,False,False,1.78,False
52475.83,8,1,/dev/ttyUSB0,205,True,PT100,145.39,118.2
52477.33,8,2,/dev/ttyUSB0,206,False,False,2.67,False
52598.86,1,1,/dev/ttyUSB0,101,True,PT100,145.64,118.86
52600.36,1,2,/dev/ttyUSB0,102,False,False,1.83,False
52601.87,2,1,/dev/ttyUSB0,103,True,PT100,145.64,118.86
52603.37,2,2,/dev/ttyUSB0,104,False,False,2.98,False
52604.87,3,1,/dev/ttyUSB0,105,False,False,1.87,False
52606.38,3,2,/dev/ttyUSB0,106,True,PT100,145.48,118.44
52607.88,4,1,/dev/ttyUSB0,107,True,PT100,145.78,119.24
52609.39,4,2,/dev/ttyUSB0,108,False,False,3.23,False
52610.89,5,1,/dev/ttyUSB0,109,True,PT100,145.6,118.76
52612.39,5,2,/dev/ttyUSB0,110,False,False,1.62,False
52613.9,6,1,/dev/ttyUSB0,201,True,PT100,145.66,118.92
52615.4,6,2,/dev/ttyUSB0,202,False,False,2.34,False
52616.91,7,1,/dev/ttyUSB0,203,True,PT100,145.73,119.1
52618.41,7,2,/dev/ttyUSB0,204,False,False,1.79,False
52619.91,8,1,/dev/ttyUSB0,205,True,PT100,145.88,119.5
52621.42,8,2,/dev/ttyUSB0,206,False,False,2.67,False
52742.95,1,1,/dev/ttyUSB0,101,True,PT100,146.91,122.23
52744.45,1,2,/dev/ttyUSB0,102,False,False,1.84,False
52745.95,2,1,/dev/ttyUSB0,103,True,PT100,146.66,121.57
52747.46,2,2,/dev/ttyUSB0,104,False,False,2.99,False
52748.96,3,1,/dev/ttyUSB0,105,False,False,1.88,False
52750.47,3,2,/dev/ttyUSB0,106,True,PT100,146.39,120.85
52751.98,4,1,/dev/ttyUSB0,107,True,PT100,146.54,121.25
52753.48,4,2,/dev/ttyUSB0,108,False,False,3.24,False
52754.99,5,1,/dev/ttyUSB0,109,True,PT100,146.41,120.91
52756.49,5,2,/dev/ttyUSB0,110,False,False,1.62,False
52757.99,6,1,/dev/ttyUSB0,201,True,PT100,146.5,121.15
52759.5,6,2,/dev/ttyUSB0,202,False,False,2.35,False
52761.0,7,1,/dev/ttyUSB0,203,True,PT100,146.63,121.49
52762.51,7,2,/dev/ttyUSB0,204,False,False,1.79,False
52764.01,8,1,/dev/ttyUSB0,205,True,PT100,146.8,121.94
52765.51,8,2,/dev/ttyUSB0,206,False,False,2.68,False
52887.04,1,1,/dev/ttyUSB0,101,True,PT100,146.61,121.44
52888.55,1,2,/dev/ttyUSB0,102,False,False,1.84,False
52890.05,2,1,/dev/ttyUSB0,103,True,PT100,146.53,121.23
52891.55,2,2,/dev/ttyUSB0,104,False,False,2.99,False
52893.06,3,1,/dev/ttyUSB0,105,False,False,1.88,False
52894.57,3,2,/dev/ttyUSB0,106,True,PT100,146.25,120.48
52896.07,4,1,/dev/ttyUSB0,107,True,PT100,146.62,121.46
52897.58,4,2,/dev/ttyUSB0,108,False,False,3.24,False
52899.08,5,1,/dev/ttyUSB0,109,True,PT100,146.34,120.72
52900.59,5,2,/dev/ttyUSB0,110,False,False,1.62,False
52902.09,6,1,/dev/ttyUSB0,201,True,PT100,146.43,120.96
52903.62,6,2,/dev/ttyUSB0,202,False,False,2.35,False
52905.12,7,1,/dev/ttyUSB0,203,True,PT100,146.43,120.96
52906.63,7,2,/dev/ttyUSB0,204,False,False,1.79,False
52908.13,8,1,/dev/ttyUSB0,205,True,PT100,146.52,121.2
52909.63,8,2,/dev/ttyUSB0,206,False,False,2.68,False
53031.16,1,1,/dev/ttyUSB0,101,True,PT100,145.78,119.24
53032.67,1,2,/dev/ttyUSB0,102,False,False,1.83,False
53034.17,2,1,/dev/ttyUSB0,103,True,PT100,145.84,119.4
53035.67,2,2,/dev/ttyUSB0,104,False,False,2.98,False
53037.18,3,1,/dev/ttyUSB0,105,False,False,1.88,False
53038.68,3,2,/dev/ttyUSB0,106,True,PT100,145.6,118.76
53040.19,4,1,/dev/ttyUSB0,107,True,PT100,146.08,120.03
53041.69,4,2,/dev/ttyUSB0,108,False,False,3.23,False
53043.19,5,1,/dev/ttyUSB0,109,True,PT100,145.75,119.16
53044.7,5,2,/dev/ttyUSB0,110,False,False,1.62,False
53046.2,6,1,/dev/ttyUSB0,201,True,PT100,145.83,119.37
53047.71,6,2,/dev/ttyUSB0,202,False,False,2.34,False
53049.21,7,1,/dev/ttyUSB0,203,True,PT100,145.71,119.05
53050.71,7,2,/dev/ttyUSB0,204,False,False,1.79,False
53052.22,8,1,/dev/ttyUSB0,205,True,PT100,145.78,119.24
53053.72,8,2,/dev/ttyUSB0,206,False,False,2.67,False
53175.25,1,1,/dev/ttyUSB0,101,True,PT100,145.19,117.67
53176.75,1,2,/dev/ttyUSB0,102,False,False,1.83,False
53178.26,2,1,/dev/ttyUSB0,103,True,PT100,145.29,117.94
53179.76,2,2,/dev/ttyUSB0,104,False,False,2.98,False
53181.27,3,1,/dev/ttyUSB0,105,False,False,1.87,False
53182.78,3,2,/dev/ttyUSB0,106,True,PT100,145.12,117.49
53184.28,4,1,/dev/ttyUSB0,107,True,PT100,145.56,118.65
53185.79,4,2,/dev/ttyUSB0,108,False,False,3.23,False
53187.29,5,1,/dev/ttyUSB0,109,True,PT100,145.28,117.91
53188.79,5,2,/dev/ttyUSB0,110,False,False,1.61,False
53190.3,6,1,/dev/ttyUSB0,201,True,PT100,145.35,118.1
53191.81,6,2,/dev/ttyUSB0,202,False,False,2.34,False
53193.31,7,1,/dev/ttyUSB0,203,True,PT100,145.28,117.91
53194.82,7,2,/dev/ttyUSB0,204,False,False,1.78,False
53196.32,8,1,/dev/ttyUSB0,205,True,PT100,145.38,118.18
53197.83,8,2,/dev/ttyUSB0,206,False,False,2.67,False
53319.35,1,1,/dev/ttyUSB0,101,True,PT100,146.53,121.23
53320.86,1,2,/dev/ttyUSB0,102,False,False,1.84,False
53322.36,2,1,/dev/ttyUSB0,103,True,PT100,146.32,120.67
53323.87,2,2,/dev/ttyUSB0,104,False,False,2.98,False
53325.37,3,1,/dev/ttyUSB0,105,False,False,1.88,False
53326.87,3,2,/dev/ttyUSB0,106,True,PT100,146.11,120.11
53328.38,4,1,/dev/ttyUSB0,107,True,PT100,146.25,120.48
53329.89,4,2,/dev/ttyUSB0,108,False,False,3.23,False
53331.4,5,1,/dev/ttyUSB0,109,True,PT100,146.14,120.19
53332.9,5,2,/dev/ttyUSB0,110,False,False,1.62,False
53334.4,6,1,/dev/ttyUSB0,201,True,PT100,146.21,120.38
53335.91,6,2,/dev/ttyUSB0,202,False,False,2.35,False
53337.41,7,1,/dev/ttyUSB0,203,True,PT100,146.37,120.8
53338.91,7,2,/dev/ttyUSB0,204,False,False,1.79,False
53340.42,8,1,/dev/ttyUSB0,205,True,PT100,146.56,121.31
53341.92,8,2,/dev/ttyUSB0,206,False,False,2.68,False
53463.45,1,1,/dev/ttyUSB0,101,True,PT100,146.86,122.1
53464.95,1,2,/dev/ttyUSB0,102,False,False,1.84,False
53466.46,2,1,/dev/ttyUSB0,103,True,PT100,146.69,121.65
53467.96,2,2,/dev/ttyUSB0,104,False,False,2.99,False
53469.47,3,1,/dev/ttyUSB0,105,False,False,1.88,False
53470.97,3,2,/dev/ttyUSB0,106,True,PT100,146.4,120.88
53472.47,4,1,/dev/ttyUSB0,107,True,PT100,146.68,121.62
53473.98,4,2,/dev/ttyUSB0,108,False,False,3.24,False
53475.48,5,1,/dev/ttyUSB0,109,True,PT100,146.46,121.04
53476.99,5,2,/dev/ttyUSB0,110,False,False,1.62,False
53478.49,6,1,/dev/ttyUSB0,201,True,PT100,146.56,121.31
53479.99,6,2,/dev/ttyUSB0,202,False,False,2.35,False
53481.5,7,1,/dev/ttyUSB0,203,True,PT100,146.62,121.46
53483.0,7,2,/dev/ttyUSB0,204,False,False,1.79,False
53484.51,8,1,/dev/ttyUSB0,205,True,PT100,146.74,121.78
53486.01,8,2,/dev/ttyUSB0,206,False,False,2.68,False
53607.54,1,1,/dev/ttyUSB0,101,True,PT100,146.2,120.35
53609.04,1,2,/dev/ttyUSB0,102,False,False,1.83,False
53610.55,2,1,/dev/ttyUSB0,103,True,PT100,146.2,120.35
53612.05,2,2,/dev/ttyUSB0,104,False,False,2.98,False
53613.55,3,1,/dev/ttyUSB0,105,False,False,1.88,False
53615.06,3,2,/dev/ttyUSB0,106,True,PT100,145.94,119.66
53616.56,4,1,/dev/ttyUSB0,107,True,PT100,146.39,120.85
53618.07,4,2,/dev/ttyUSB0,108,False,False,3.24,False
53619.57,5,1,/dev/ttyUSB0,109,True,PT100,146.07,120.01
53621.07,5,2,/dev/ttyUSB0,110,False,False,1.62,False
53622.58,6,1,/dev/ttyUSB0,201,True,PT100,146.16,120.24
53624.08,6,2,/dev/ttyUSB0,202,False,False,2.35,False
53625.59,7,1,/dev/ttyUSB0,203,True,PT100,146.09,120.06
53627.09,7,2,/dev/ttyUSB0,204,False,False,1.79,False
53628.59,8,1,/dev/ttyUSB0,205,True,PT100,146.16,120.24
53630.1,8,2,/dev/ttyUSB0,206,False,False,2.67,False
53751.63,1,1,/dev/ttyUSB0,101,True,PT100,145.3,117.96
53753.13,1,2,/dev/ttyUSB0,102,False,False,1.83,False
53754.63,2,1,/dev/ttyUSB0,103,True,PT100,145.41,118.25
53756.14,2,2,/dev/ttyUSB0,104,False,False,2.98,False
53757.64,3,1,/dev/ttyUSB0,105,False,False,1.87,False
53759.15,3,2,/dev/ttyUSB0,106,True,PT100,145.19,117.67
53760.65,4,1,/dev/ttyUSB0,107,True,PT100,145.69,119.0
53762.15,4,2,/dev/ttyUSB0,108,False,False,3.23,False
53763.66,5,1,/dev/ttyUSB0,109,True,PT100,145.35,118.1
53765.16,5,2,/dev/ttyUSB0,110,False,False,1.62,False
53766.67,6,1,/dev/ttyUSB0,201,True,PT100,145.43,118.31
53768.17,6,2,/dev/ttyUSB0,202,False,False,2.34,False
53769.68,7,1,/dev/ttyUSB0,203,True,PT100,145.3,117.96
53771.18,7,2,/dev/ttyUSB0,204,False,False,1.78,False
53772.68,8,1,/dev/ttyUSB0,205,True,PT100,145.37,118.15
53774.19,8,2,/dev/ttyUSB0,206,False,False,2.67,False
53895.73,1,1,/dev/ttyUSB0,101,True,PT100,145.74,119.13
53897.23,1,2,/dev/ttyUSB0,102,False,False,1.83,False
53898.73,2,1,/dev/ttyUSB0,103,True,PT100,145.71,119.05
53900.24,2,2,/dev/ttyUSB0,104,False,False,2.98,False
53901.75,3,1,/dev/ttyUSB0,105,False,False,1.87,False
53903.25,3,2,/dev/ttyUSB0,106,True,PT100,145.56,118.65
53904.75,4,1,/dev/ttyUSB0,107,True,PT100,145.83,119.37
53906.31,4,2,/dev/ttyUSB0,108,False,False,3.23,False
53907.82,5,1,/dev/ttyUSB0,109,True,PT100,145.66,118.92
53909.32,5,2,/dev/ttyUSB0,110,False,False,1.62,False
53910.83,6,1,/dev/ttyUSB0,201,True,PT100,145.73,119.1
53912.33,6,2,/dev/ttyUSB0,202,False,False,2.34,False
53913.83,7,1,/dev/ttyUSB0,203,True,PT100,145.81,119.32
53915.34,7,2,/dev/ttyUSB0,204,False,False,1.79,False
53916.84,8,1,/dev/ttyUSB0,205,True,PT100,145.97,119.74
53918.35,8,2,/dev/ttyUSB0,206,False,False,2.67,False
54039.88,1,1,/dev/ttyUSB0,101,True,PT100,146.93,122.29
54041.38,1,2,/dev/ttyUSB0,102,False,False,1.84,False
54042.88,2,1,/dev/ttyUSB0,103,True,PT100,146.68,121.62
54044.39,2,2,/dev/ttyUSB0,104,False,False,2.99,False
54045.89,3,1,/dev/ttyUSB0,105,False,False,1.88,False
54047.39,3,2,/dev/ttyUSB0,106,True,PT100,146.4,120.88
54048.9,4,1,/dev/ttyUSB0,107,True,PT100,146.57,121.33
54050.4,4,2,/dev/ttyUSB0,108,False,False,3.24,False
54051.91,5,1,/dev/ttyUSB0,109,True,PT100,146.43,120.96
54053.41,5,2,/dev/ttyUSB0,110,False,False,1.62,False
54054.91,6,1,/dev/ttyUSB0,201,True,PT100,146.52,121.2
54056.42,6,2,/dev/ttyUSB0,202,False,False,2.35,False
54057.92,7,1,/dev/ttyUSB0,203,True,PT100,146.64,121.52
54059.43,7,2,/dev/ttyUSB0,204,False,False,1.79,False
54060.93,8,1,/dev/ttyUSB0,205,True,PT100,146.81,121.97
54062.43,8,2,/dev/ttyUSB0,206,False,False,,False
54184.24,1,1,/dev/ttyUSB0,101,True,PT100,146.57,121.33
54185.75,1,2,/dev/ttyUSB0,102,False,False,1.83,False
54187.25,2,1,/dev/ttyUSB0,103,True,PT100,146.49,121.12
54188.75,2,2,/dev/ttyUSB0,104,False,False,2.99,False
54190.26,3,1,/dev/ttyUSB0,105,False,False,1.88,False
54191.76,3,2,/dev/ttyUSB0,106,True,PT100,146.22,120.4
54193.27,4,1,/dev/ttyUSB0,107,True,PT100,146.61,121.44
54194.77,4,2,/dev/ttyUSB0,108,False,False,3.24,False
54196.27,5,1,/dev/ttyUSB0,109,True,PT100,146.32,120.67
54197.78,5,2,/dev/ttyUSB0,110,False,False,1.62,False
54199.28,6,1,/dev/ttyUSB0,201,True,PT100,146.41,120.91
54200.79,6,2,/dev/ttyUSB0,202,False,False,2.35,False
54202.29,7,1,/dev/ttyUSB0,203,True,PT100,146.4,120.88
54203.79,7,2,/dev/ttyUSB0,204,False,False,1.79,False
54205.3,8,1,/dev/ttyUSB0,205,True,PT100,146.49,121.12
54206.8,8,2,/dev/ttyUSB0,206,False,False,2.68,False
54328.33,1,1,/dev/ttyUSB0,101,True,PT100,145.73,119.1
54329.83,1,2,/dev/ttyUSB0,102,False,False,1.83,False
54331.34,2,1,/dev/ttyUSB0,103,True,PT100,145.79,119.26
54332.84,2,2,/dev/ttyUSB0,104,False,False,2.98,False
54334.35,3,1,/dev/ttyUSB0,105,False,False,1.87,False
54335.86,3,2,/dev/ttyUSB0,106,True,PT100,145.55,118.63
54337.36,4,1,/dev/ttyUSB0,107,True,PT100,146.04,119.93
54338.87,4,2,/dev/ttyUSB0,108,False,False,3.23,False
54340.37,5,1,/dev/ttyUSB0,109,True,PT100,145.7,119.02
54341.87,5,2,/dev/ttyUSB0,110,False,False,1.62,False
54343.38,6,1,/dev/ttyUSB0,201,True,PT100,145.78,119.24
54344.88,6,2,/dev/ttyUSB0,202,False,False,2.34,False
54346.39,7,1,/dev/ttyUSB0,203,True,PT100,145.66,118.92
54347.89,7,2,/dev/ttyUSB0,204,False,False,1.78,False
54349.4,8,1,/dev/ttyUSB0,205,True,PT100,145.73,119.1
54350.9,8,2,/dev/ttyUSB0,206,False,False,2.67,False
54472.43,1,1,/dev/ttyUSB0,101,True,PT100,145.21,117.72
54473.93,1,2,/dev/ttyUSB0,102,False,False,1.83,False
54475.44,2,1,/dev/ttyUSB0,103,True,PT100,145.31,117.99
54476.95,2,2,/dev/ttyUSB0,104,False,False,2.98,False
54478.45,3,1,/dev/ttyUSB0,105,False,False,1.87,False
54479.96,3,2,/dev/ttyUSB0,106,True,PT100,145.14,117.54
54481.46,4,1,/dev/ttyUSB0,107,True,PT100,145.57,118.68
54482.96,4,2,/dev/ttyUSB0,108,False,False,3.23,False
54484.47,5,1,/dev/ttyUSB0,109,True,PT100,145.29,117.94
54485.97,5,2,/dev/ttyUSB0,110,False,False,1.61,False
54487.48,6,1,/dev/ttyUSB0,201,True,PT100,145.37,118.15
54488.98,6,2,/dev/ttyUSB0,202,False,False,2.34,False
54490.48,7,1,/dev/ttyUSB0,203,True,PT100,145.32,118.02
54491.99,7,2,/dev/ttyUSB0,204,False,False,1.78,False
54493.49,8,1,/dev/ttyUSB0,205,True,PT100,145.42,118.28
54494.99,8,2,/dev/ttyUSB0,206,False,False,2.67,False
54616.53,1,1,/dev/ttyUSB0,101,True,PT100,146.61,121.44
54618.03,1,2,/dev/ttyUSB0,102,False,False,1.84,False
54619.54,2,1,/dev/ttyUSB0,103,True,PT100,146.37,120.8
54621.04,2,2,/dev/ttyUSB0,104,False,False,2.99,False
54622.55,3,1,/dev/ttyUSB0,105,False,False,1.88,False
54624.05,3,2,/dev/ttyUSB0,106,True,PT100,146.16,120.24
54625.55,4,1,/dev/ttyUSB0,107,True,PT100,146.29,120.59
54627.06,4,2,/dev/ttyUSB0,108,False,False,3.23,False
54628.56,5,1,/dev/ttyUSB0,109,True,PT100,146.19,120.32
54630.07,5,2,/dev/ttyUSB0,110,False,False,1.62,False
54631.57,6,1,/dev/ttyUSB0,201,True,PT100,146.26,120.51
54633.07,6,2,/dev/ttyUSB0,202,False,False,2.35,False
54634.58,7,1,/dev/ttyUSB0,203,True,PT100,146.41,120.91
54636.08,7,2,/dev/ttyUSB0,204,False,False,1.79,False
54637.59,8,1,/dev/ttyUSB0,205,True,PT100,146.61,121.44
54639.09,8,2,/dev/ttyUSB0,206,False,False,2.68,False
54760.62,1,1,/dev/ttyUSB0,101,True,PT100,146.84,122.05
54762.12,1,2,/dev/ttyUSB0,102,False,False,1.84,False
54763.63,2,1,/dev/ttyUSB0,103,True,PT100,146.68,121.62
54765.13,2,2,/dev/ttyUSB0,104,False,False,2.99,False
54766.64,3,1,/dev/ttyUSB0,105,False,False,1.88,False
54768.15,3,2,/dev/ttyUSB0,106,True,PT100,146.39,120.85
54769.66,4,1,/dev/ttyUSB0,107,True,PT100,146.68,121.62
54771.16,4,2,/dev/ttyUSB0,108,False,False,3.24,False
54772.67,5,1,/dev/ttyUSB0,109,True,PT100,146.45,121.01
54774.17,5,2,/dev/ttyUSB0,110,False,False,1.62,False
54775.67,6,1,/dev/ttyUSB0,201,True,PT100,146.55,121.28
54777.18,6,2,/dev/ttyUSB0,202,False,False,2.35,False
54778.68,7,1,/dev/ttyUSB0,203,True,PT100,146.6,121.41
54780.19,7,2,/dev/ttyUSB0,204,False,False,1.79,False
54781.69,8,1,/dev/ttyUSB0,205,True,PT100,146.72,121.73
54783.19,8,2,/dev/ttyUSB0,206,False,False,2.68,False
54904.72,1,1,/dev/ttyUSB0,101,True,PT100,146.15,120.22
54906.23,1,2,/dev/ttyUSB0,102,False,False,1.83,False
54907.73,2,1,/dev/ttyUSB0,103,True,PT100,146.16,120.24
54909.23,2,2,/dev/ttyUSB0,104,False,False,2.98,False
54910.74,3,1,/dev/ttyUSB0,105,False,False,1.88,False
54912.25,3,2,/dev/ttyUSB0,106,True,PT100,145.91,119.58
54913.75,4,1,/dev/ttyUSB0,107,True,PT100,146.36,120.77
54915.26,4,2,/dev/ttyUSB0,108,False,False,3.24,False
54916.76,5,1,/dev/ttyUSB0,109,True,PT100,146.04,119.93
54918.27,5,2,/dev/ttyUSB0,110,False,False,1.62,False
54919.77,6,1,/dev/ttyUSB0,201,True,PT100,146.12,120.14
54921.27,6,2,/dev/ttyUSB0,202,False,False,2.35,False
54922.78,7,1,/dev/ttyUSB0,203,True,PT100,146.05,119.95
54924.28,7,2,/dev/ttyUSB0,204,False,False,1.79,False
54925.79,8,1,/dev/ttyUSB0,205,True,PT100,146.12,120.14
54927.29,8,2,/dev/ttyUSB0,206,False,False,2.67,False
55048.82,1,1,/dev/ttyUSB0,101,True,PT100,145.26,117.86
55050.32,1,2,/dev/ttyUSB0,102,False,False,1.83,False
55051.83,2,1,/dev/ttyUSB0,103,True,PT100,145.37,118.15
55053.33,2,2,/dev/ttyUSB0,104,False,False,2.98,False
55054.83,3,1,/dev/ttyUSB0,105,False,False,1.87,False
55056.34,3,2,/dev/ttyUSB0,106,True,PT100,145.16,117.59
55057.84,4,1,/dev/ttyUSB0,107,True,PT100,145.65,118.89
55059.35,4,2,/dev/ttyUSB0,108,False,False,3.23,False
55060.85,5,1,/dev/ttyUSB0,109,True,PT100,145.33,118.04
55062.35,5,2,/dev/ttyUSB0,110,False,False,1.61,False
55063.86,6,1,/dev/ttyUSB0,201,True,PT100,145.4,118.23
55065.36,6,2,/dev/ttyUSB0,202,False,False,2.34,False
55066.87,7,1,/dev/ttyUSB0,203,True,PT100,145.27,117.88
55068.37,7,2,/dev/ttyUSB0,204,False,False,1.78,False
55069.87,8,1,/dev/ttyUSB0,205,True,PT100,145.34,118.07
55071.38,8,2,/dev/ttyUSB0,206,False,False,2.67,False
55192.91,1,1,/dev/ttyUSB0,101,True,PT100,145.82,119.34
55194.41,1,2,/dev/ttyUSB0,102,False,False,1.83,False
55195.91,2,1,/dev/ttyUSB0,103,True,PT100,145.78,119.24
55197.42,2,2,/dev/ttyUSB0,104,False,False,2.98,False
55198.92,3,1,/dev/ttyUSB0,105,False,False,1.87,False
55200.43,3,2,/dev/ttyUSB0,106,True,PT100,145.62,118.81
55201.93,4,1,/dev/ttyUSB0,107,True,PT100,145.87,119.47
55203.43,4,2,/dev/ttyUSB0,108,False,False,3.23,False
55204.94,5,1,/dev/ttyUSB0,109,True,PT100,145.71,119.05
55206.47,5,2,/dev/ttyUSB0,110,False,False,1.62,False
55207.97,6,1,/dev/ttyUSB0,201,True,PT100,145.78,119.24
55209.48,6,2,/dev/ttyUSB0,202,False,False,2.34,False
55210.99,7,1,/dev/ttyUSB0,203,True,PT100,145.87,119.47
55212.49,7,2,/dev/ttyUSB0,204,False,False,1.79,False
55213.99,8,1,/dev/ttyUSB0,205,True,PT100,146.05,119.95
55215.5,8,2,/dev/ttyUSB0,206,False,False,2.67,False
55337.02,1,1,/dev/ttyUSB0,101,True,PT100,146.93,122.29
55338.53,1,2,/dev/ttyUSB0,102,False,False,1.84,False
55340.03,2,1,/dev/ttyUSB0,103,True,PT100,146.68,121.62
55341.54,2,2,/dev/ttyUSB0,104,False,False,2.99,False
55343.04,3,1,/dev/ttyUSB0,105,False,False,1.88,False
55344.55,3,2,/dev/ttyUSB0,106,True,PT100,146.41,120.91
55346.05,4,1,/dev/ttyUSB0,107,True,PT100,146.59,121.39
55347.55,4,2,/dev/ttyUSB0,108,False,False,3.24,False
55349.06,5,1,/dev/ttyUSB0,109,True,PT100,146.44,120.99
55350.56,5,2,/dev/ttyUSB0,110,False,False,1.62,False
55352.07,6,1,/dev/ttyUSB0,201,True,PT100,146.53,121.23
55353.57,6,2,/dev/ttyUSB0,202,False,False,2.35,False
55355.07,7,1,/dev/ttyUSB0,203,True,PT100,146.64,121.52
55356.58,7,2,/dev/ttyUSB0,204,False,False,1.79,False
55358.08,8,1,/dev/ttyUSB0,205,True,PT100,146.81,121.97
55359.59,8,2,/dev/ttyUSB0,206,False,False,2.68,False
55481.12,1,1,/dev/ttyUSB0,101,True,PT100,146.53,121.23
55482.62,1,2,/dev/ttyUSB0,102,False,False,1.83,False
55484.12,2,1,/dev/ttyUSB0,103,True,PT100,146.47,121.07
